"","V1","V2","V3"
"1",1.77899638190866,3.40261467779055,8.22945479070768
"2",2.79955069115385,3.2224981286563,7.50658028107136
"3",2.60619257157668,3.68163578864187,7.62711282167584
"4",2.38429051544517,2.36451648036018,7.67500666249543
"5",1.99529983615503,2.20559840276837,7.58947859890759
"6",2.09432326629758,3.84362970571965,8.40127388015389
"7",2.80689343577251,3.83765394147485,7.59312846045941
"8",2.60012559732422,3.19874777039513,7.48991495324299
"9",2.95857063215226,3.99592514056712,8.4290048899129
"10",1.43467504018918,3.02694557094947,7.04621058842167
"11",2.42454555584118,3.22874308936298,7.37731881439686
"12",1.29554804600775,2.99472158448771,7.03240271052346
"13",1.99937418662012,3.5501554235816,7.54476414294913
"14",2.70188642060384,2.78739498043433,7.54687510570511
"15",1.71303468942642,3.38534673536196,8.87321278685704
"16",1.4142728340812,2.64255756093189,7.37713322136551
"17",2.52405092818663,3.80099190445617,8.84939949028194
"18",2.18091675266623,3.52047168556601,8.32827184861526
"19",1.47280568350106,2.10380554525182,8.21871391916648
"20",1.37325495202094,3.93167925952002,8.87540781963617
"21",1.13749256776646,2.49547924334183,7.99890145193785
"22",2.91267227241769,2.55110286921263,7.4540898790583
"23",2.26100505329669,2.04804370505735,7.84309516334906
"24",2.9784485171549,2.29843881167471,7.96462853299454
"25",2.93017179658636,2.28537979815155,7.90862584207207
"26",2.35487250797451,2.0207704170607,8.53157283645123
"27",1.67679595854133,2.20254415972158,8.48885928047821
"28",1.36345963552594,3.66389229195192,8.84893576335162
"29",2.58510654093698,3.62218599999323,7.72750462125987
"30",2.84676939575002,2.02511761849746,8.85789644066244
"31",2.97245151223615,3.34160765167326,7.08458546269685
"32",2.41850329563022,2.17257551476359,8.43118737731129
"33",2.91873017139733,2.43694181879982,7.95814230712131
"34",1.04242678498849,3.38583058631048,8.4184333505109
"35",1.86314338585362,3.07531217765063,7.44156087143347
"36",1.18366816360503,3.13818362960592,7.09279222879559
"37",1.91900182934478,2.7004277780652,8.84733941126615
"38",1.06161148799583,2.83626766316593,7.08994526835158
"39",1.31321070110425,3.05892972927541,7.86429552687332
"40",2.89640284096822,2.46759761078283,8.56959322234616
"41",1.85130075830966,2.41203125333413,8.77176676597446
"42",2.01857049949467,2.32173137413338,8.86943128053099
"43",1.62817743001506,3.83340985374525,8.21854358771816
"44",2.4050547988154,2.67787733534351,7.2472161790356
"45",1.2612820379436,3.42304907040671,7.16829099878669
"46",2.53369778906927,2.46419306984171,8.06016183039173
"47",2.82611745549366,2.4565753210336,8.80925003439188
"48",1.88932047551498,2.38879733812064,8.04842813918367
"49",2.01127497060224,3.21895192889497,8.2492962507531
"50",1.59497867058963,2.76081928657368,8.94053737493232
"51",2.42276328103617,2.20600865362212,8.73304315051064
"52",2.26002638274804,3.87638262892142,8.80974078318104
"53",2.25190407084301,2.68491094838828,8.05714149726555
"54",1.60952426865697,2.69105210714042,7.2579693114385
"55",2.82515775086358,3.78300283011049,8.78074035327882
"56",1.36652213195339,3.03730282979086,8.95113369915634
"57",2.36022891197354,2.63381899194792,8.49576330557466
"58",2.50672226632014,2.87900459067896,7.77804361563176
"59",1.19222960295156,2.7647372004576,7.763928856235
"60",1.03778649168089,3.48588960105553,7.76554882898927
"61",1.46886768238619,3.08450783183798,8.4141278155148
"62",1.73408055631444,2.01795324264094,7.32875797338784
"63",1.11033062869683,2.49189439089969,7.1307066665031
"64",2.90558899147436,3.74537558853626,7.99803833849728
"65",1.05153572186828,2.4531516074203,7.73239084333181
"66",1.34433707967401,2.63409461965784,7.32528079580516
"67",1.72064732620493,2.39188301889226,7.14984048437327
"68",2.23852516477928,2.89074428239837,8.20551293157041
"69",1.67467675823718,2.43380470108241,7.18708092346787
"70",1.93296648096293,2.92645763559267,8.64667925937101
"71",2.64556183572859,3.52398516749963,7.30801021493971
"72",2.15450886636972,3.42157969018444,7.03428379353136
"73",1.09047610545531,3.93820782424882,8.23773119505495
"74",1.16937618423253,3.59501420939341,8.40418368624523
"75",1.73658752674237,2.08516463590786,7.72743981285021
"76",2.55823733238503,2.46757302107289,7.20848494302481
"77",1.52874982310459,3.75453267153352,7.32354766409844
"78",1.05175292631611,3.23184102354571,8.62810764042661
"79",1.073678357061,2.35739180305973,7.31439755950123
"80",1.24878498958424,3.35095192631707,8.36755102453753
"81",2.51135086501017,3.92933746427298,7.32069196598604
"82",1.85484568355605,2.58986169146374,8.30153273278847
"83",1.60002059023827,3.23333253897727,8.35137724783272
"84",1.65587870543823,3.2059131115675,8.02947553154081
"85",2.19627614552155,2.88439995609224,7.93916386691853
"86",2.6690729171969,2.28191013634205,7.2163017001003
"87",2.63569642370567,2.85098213423043,7.16389780817553
"88",2.68042254913598,2.77850897610188,7.65476433839649
"89",1.06807862455025,3.18197305873036,7.159575431142
"90",1.88898363430053,2.81956803519279,8.0220114630647
"91",1.86160620255396,3.71123505150899,8.76811123685911
"92",2.03744423994794,3.90520929824561,8.43226835737005
"93",1.97949086874723,2.00775472493842,8.52098505152389
"94",2.50863447505981,2.81694399006665,8.20493014156818
"95",2.33666336769238,3.60959756094962,8.58097058488056
"96",1.86520787002519,3.66536250989884,7.35057330410928
"97",1.93211053544655,2.04647314734757,7.03026724793017
"98",1.47418239014223,2.98316629463807,7.92427385644987
"99",1.40250386670232,2.29025266645476,7.29791956907138
"100",2.33759207697585,3.94904275424778,7.19507351657376
"101",1.74157073348761,3.47327620722353,7.58199463039637
"102",1.61639162572101,2.18594239559025,7.17593419086188
"103",2.7870819834061,3.53476057574153,7.87847591331229
"104",1.40399487735704,3.71848228154704,8.71175883198157
"105",2.30859948787838,2.35876405239105,7.8629746469669
"106",1.13639428466558,3.37128275819123,8.06396397715434
