"","V1","V2","V3"
"1",0.549498623167165,0.645973942871206,0.538013318867888
"2",0.543707575090229,0.637695609393995,0.523975813016295
"3",0.506487198220566,0.610660332802217,0.508421313401777
"4",0.565711085055955,0.616926135995891,0.513337606284767
"5",0.595764665585011,0.643080913461745,0.504065506579354
"6",0.530383336381055,0.627896060212515,0.531238958705217
"7",0.590503675234504,0.608384773088619,0.505980021937285
"8",0.567582071642391,0.639368343213573,0.502101914165542
"9",0.535082161449827,0.60040053356206,0.515049799205735
"10",0.544059370877221,0.609902622841764,0.523742089245934
"11",0.55489081221167,0.649247619335074,0.52387738248799
"12",0.589058744744398,0.631829214794561,0.514337567600887
"13",0.559643525048159,0.620371975167654,0.505375627626199
"14",0.537850301153958,0.624231278069783,0.544258385687135
"15",0.543477704166435,0.607872755709104,0.534586256416515
"16",0.504389102407731,0.607143271574751,0.527850605000276
"17",0.538664150587283,0.626216831826605,0.527608924952801
"18",0.535402483632788,0.600605811306741,0.512096505274531
"19",0.588153374730609,0.646718157071155,0.547949745878577
"20",0.526589187304489,0.624932204373181,0.536237245926168
"21",0.585988059034571,0.621613894577604,0.509508279699367
"22",0.598329924535938,0.612437238474376,0.531932152016088
"23",0.535885002766736,0.647626207221765,0.511842822132166
"24",0.527937747072428,0.613467882003169,0.538418503419962
"25",0.523637743690051,0.604218224715441,0.544938012002967
"26",0.597834941884503,0.627366199844982,0.522361641959287
"27",0.554184234305285,0.60448844920611,0.530166316532996
"28",0.525050802994519,0.647529770270921,0.510934957978316
"29",0.539286623359658,0.618465156946331,0.509204300562851
"30",0.563569820811972,0.614722349843942,0.532196472433861
"31",0.568336281180382,0.609875464311335,0.53538632299751
"32",0.557642491906881,0.63521127407439,0.540107030584477
"33",0.524808693584055,0.617264473869,0.543717958382331
"34",0.505514296726324,0.620998088270426,0.506463122437708
"35",0.518280241079628,0.606848398596048,0.506093717773911
"36",0.515027087833732,0.630556182912551,0.540108092105947
"37",0.520002102293074,0.646696711715776,0.508231465215795
"38",0.551774734864011,0.620340989180841,0.526229858840816
"39",0.585815646825358,0.645004543580581,0.520456197799649
"40",0.594650998688303,0.633044646552298,0.532942580571398
"41",0.532576994481497,0.62277917151805,0.516411408351269
"42",0.545504424138926,0.623041594901588,0.502388239046559
"43",0.563659550901502,0.648776759032626,0.530975342169404
"44",0.512455044966191,0.63124003985431,0.521762612799648
"45",0.566649107495323,0.620844174793456,0.505988162662834
"46",0.590371274878271,0.636091694876086,0.519589347753208
"47",0.575439172750339,0.634117327420972,0.544794041989371
"48",0.514978821598925,0.64664602431003,0.530155804555397
"49",0.505468640080653,0.647919015225489,0.530610262427945
"50",0.517166348337196,0.644888428912964,0.532879637659062
"51",0.56074208477512,0.632492939801887,0.514684980979655
"52",0.590537413838319,0.638330637675244,0.5333859779872
"53",0.577258130232803,0.611262741161045,0.543731552129611
"54",0.589894739352167,0.622613370150793,0.511874072358478
"55",0.594734285422601,0.600104684627149,0.536210547562223
"56",0.52497840533033,0.627407056838274,0.506163858901709
"57",0.524776048609056,0.618569841899443,0.527263317757752
"58",0.593727314914577,0.642011237959378,0.547123616409954
"59",0.596835662052035,0.624697288742755,0.513133617502172
"60",0.526935478532687,0.646758440916892,0.528132639557589
"61",0.549388287728652,0.631575322709978,0.548593635612633
"62",0.528933243337087,0.635080045799259,0.547693488711957
"63",0.548715569544584,0.626486840425059,0.50838847811101
"64",0.580382841895334,0.615560081112199,0.506429771648254
"65",0.504247661773115,0.617705263732933,0.540436410286929
"66",0.577258711052127,0.616287040617317,0.508657180774026
"67",0.539760208525695,0.642663972429,0.516288417228498
"68",0.538892079191282,0.60622084030183,0.50718029938871
"69",0.588040744327009,0.621273030375596,0.510477531608194
"70",0.58020300574135,0.600916431343649,0.513169839128386
"71",0.559914641478099,0.604067667084746,0.501164250902366
"72",0.526666875556111,0.609930972778238,0.50796158881858
"73",0.507536607189104,0.644805923884269,0.516814165015239
"74",0.538080802373588,0.637708751682658,0.530899284291081
"75",0.517362940334715,0.612396211177111,0.51483398557175
"76",0.512634690129198,0.638288468308747,0.521371069457382
"77",0.517014070274308,0.609750765631907,0.531196490826551
"78",0.599847883265465,0.619334668514784,0.541951103741303
"79",0.541807907563634,0.60475027852226,0.50060513226781
"80",0.551895824330859,0.618482484715059,0.516847910243087
"81",0.592797719105147,0.648309262283146,0.527043330960441
"82",0.526703708781861,0.614614362502471,0.511794125661254
"83",0.579397527035326,0.615427123592235,0.531360111536924
"84",0.533447382389568,0.642858462932054,0.511594887066167
"85",0.59772847907152,0.646104894508608,0.547712443885394
"86",0.584998285560869,0.63850478612585,0.516299333062489
"87",0.503632651967928,0.600110773032066,0.516226089478005
"88",0.593208637903444,0.637160259974189,0.503279007331003
"89",0.508046035980806,0.648023270699196,0.533995232044254
"90",0.543183510517702,0.644141767139081,0.518985646008514
"91",0.552108157519251,0.60588335377397,0.502542224794161
"92",0.580923335533589,0.637070740247145,0.532902020507027
"93",0.505554379848763,0.621555065969005,0.535342134558596
"94",0.54826070391573,0.643570584419649,0.53312156307511
"95",0.579228466656059,0.613791212625802,0.52897548811743
"96",0.578200815268792,0.621978879405651,0.508344387763646
"97",0.580514852236956,0.626066080271266,0.520263927406631
"98",0.51588398818858,0.603879801766016,0.529776791192126
