"","V1","V2","V3"
"1",0.644031018950045,0.608478913782164,0.852457247208804
"2",0.363726614275947,0.753965449985117,0.68369897431694
"3",0.319261234253645,0.689937977818772,0.0612472656648606
"4",0.687104065902531,0.741454063216224,0.546110861701891
"5",0.299481496214867,0.21732730534859,0.691378467483446
"6",0.724796271184459,0.0160966969560832,0.0882615484297276
"7",0.935127017786726,0.456342063145712,0.274016438052058
"8",0.0282032031100243,0.0449005197733641,0.919868970522657
"9",0.462755445856601,0.915907894028351,0.686378830112517
"10",0.728857175679877,0.529019404901192,0.234239664161578
"11",0.0070726650301367,0.279043229529634,0.72909291042015
"12",0.524481293046847,0.328226551646367,0.921985718887299
"13",0.782196821412072,0.698022608179599,0.495628249831498
"14",0.0903762700036168,0.0208214663434774,0.961552607128397
"15",0.689208602532744,0.999386377632618,0.648418926168233
"16",0.531313660088927,0.699568471638486,0.499871139414608
"17",0.579348223749548,0.987411477603018,0.166986550902948
"18",0.0586410139221698,0.944302917690948,0.266454242635518
"19",0.977613819763064,0.163807870820165,0.937860179226846
"20",0.188569378573447,0.978530554566532,0.200218511745334
"21",0.563789930660278,0.924198357854038,0.375993113964796
"22",0.279313258128241,0.956910491455346,0.864618430146948
"23",0.0772719285450876,0.234745958819985,0.20087327552028
"24",0.508756828028709,0.424509946256876,0.320830037351698
"25",0.860915750730783,0.694233188405633,0.411630355287343
"26",0.543165689101443,0.111325237667188,0.426363517064601
"27",0.0344693034421653,0.441432138439268,0.967407549731433
"28",0.684470519889146,0.212061748839915,0.49014149652794
"29",0.151976590277627,0.875479795504361,0.345294936792925
"30",0.73614519299008,0.654765423387289,0.132736990461126
"31",0.5116547269281,0.316656886832789,0.187012734357268
"32",0.662042745854706,0.439385576173663,0.642904453212395
"33",0.091431068489328,0.370533057721332,0.310724267736077
"34",0.0473679334390908,0.174869903828949,0.13857673550956
"35",0.50652167876251,0.556139921303838,0.0124072211328894
"36",0.673420198261738,0.72639909083955,0.573623942444101
"37",0.0882938369177282,0.912622697185725,0.576674296054989
"38",0.240579408826306,0.68599203042686,0.665158780757338
"39",0.65488553699106,0.780727224191651,0.0476752382237464
"40",0.4262276426889,0.940556065179408,0.734036350622773
"41",0.544271567370743,0.147244802443311,0.779676817590371
"42",0.337921731406823,0.890396097674966,0.313500913325697
"43",0.904476482886821,0.0275505732279271,0.37707386049442
"44",0.996024750405923,0.0354821139480919,0.0989952015224844
"45",0.619974561734125,0.34620641102083,0.882204600377008
"46",0.561419263714924,0.70299755805172,0.671390384901315
"47",0.404939946252853,0.0566315078176558,0.778702030424029
"48",0.984389826888219,0.899917538277805,0.223926761653274
"49",0.165123709244654,0.0859170330222696,0.725111392559484
"50",0.398530824342743,0.48120989673771,0.225952200824395
"51",0.24050246598199,0.0336313406005502,0.966594189405441
"52",0.625374858733267,0.180748153943568,0.652514014160261
"53",0.905374930705875,0.0862487363629043,0.494070008629933
"54",0.125105430139229,0.753843457903713,0.30106435646303
"55",0.0319631011225283,0.651497996179387,0.540179380681366
"56",0.196162877837196,0.354779436485842,0.82794612692669
"57",0.358810402452946,0.980166605208069,0.660169030539691
"58",0.769987254636362,0.329776375554502,0.104549493640661
"59",0.480535706272349,0.801974381087348,0.0842238857876509
"60",0.958815244259313,0.904457420576364,0.827793859643862
"61",0.284766816068441,0.156647614669055,0.138640015386045
"62",0.271481182426214,0.125811734469607,0.392382398014888
"63",0.880268140695989,0.742303068516776,0.481091343332082
"64",0.914308426436037,0.754557165550068,0.273343070643023
"65",0.340727330651134,0.475964518031105,0.324138971045613
"66",0.390545665519312,0.359225800726563,0.050417450023815
"67",0.563500982476398,0.978009862825274,0.914619247894734
"68",0.628122285706922,0.76487201708369,0.81862052413635
"69",0.766901969444007,0.350167526397854,0.819433795288205
"70",0.245416995370761,0.152731445385143,0.0526745575480163
"71",0.957357936305925,0.561631974996999,0.268380734138191
"72",0.667044037953019,0.423700523329899,0.599584150593728
"73",0.619130536913872,0.797571731032804,0.474343648646027
"74",0.108362742466852,0.922412862069905,0.205301947426051
"75",0.713715971680358,0.513356784824282,0.57295756530948
"76",0.329375340603292,0.676600143313408,0.0259899380616844
"77",0.241634722799063,0.239227711688727,0.55954056372866
"78",0.97952541988343,0.462695302208886,0.507191722514108
"79",0.542810763698071,0.603322951355949,0.138293200638145
"80",0.871342499740422,0.898950446862727,0.273733005858958
"81",0.830683805514127,0.641924680443481,0.881709654582664
"82",5.75573649257421e-05,0.433834835886955,0.708636238938197
"83",0.0552859085146338,0.69715561484918,0.735268546734005
"84",0.277380980784073,0.0452725156210363,0.892069083405659
"85",0.507677952060476,0.672619299031794,0.985617037862539
"86",0.847047672141343,0.882696312619373,0.0412091531325132
"87",0.162325872806832,0.936113149160519,0.0721631741616875
"88",0.344398061744869,0.396237013163045,0.219775254838169
"89",0.575308702420443,0.504234230145812,0.25291421613656
"90",0.172352121444419,0.0381222488358617,0.622120089363307
"91",0.777581103844568,0.109978405758739,0.611914540175349
"92",0.815362701658159,0.429031181382015,0.739507426507771
"93",0.816498211352155,0.524053239496425,0.90699260449037
"94",0.0452932419721037,0.0220206261146814,0.309141545789316
"95",0.86685642064549,0.742384403711185,0.127363907173276
"96",0.690591656370088,0.0280623999424279,0.406564716715366
"97",0.572311359457672,0.625312499934807,0.522773302393034
"98",0.714549320749938,0.388253656914458,0.101225888123736
"99",0.358354855561629,0.355330599239096,0.930736696813256
"100",0.771312796743587,0.263779148692265,0.798696467885748
"101",0.86753822863102,0.179624846205115,0.00389745621941984
"102",0.753683783113956,0.708193431142718,0.291621918790042
"103",0.568039970006794,0.104559223167598,0.251428541494533
"104",0.333595580887049,0.864091120427474,0.0953491844702512
"105",0.289521952392533,0.923877818277106,0.965062865521759
"106",0.178642239887267,0.740741779794917,0.95135893067345
"107",0.976082918932661,0.317670912016183,0.436135386815295
"108",0.609823536593467,0.8153549968265,0.616761428769678
"109",0.917955834185705,0.660063266288489,0.740786826005206
"110",0.0183982970193028,0.447888300288469,0.615229432471097
"111",0.233230710495263,0.705310733057559,0.949725172948092
"112",0.991186063736677,0.692574260989204,0.598195201950148
"113",0.235243967268616,0.610607120674103,0.952529814559966
"114",0.985271505080163,0.84062421368435,0.604908254928887
"115",0.91930696181953,0.589009947376326,0.444428811548278
"116",0.240153927821666,0.859237005002797,0.067718471866101
"117",0.158409154973924,0.030114515684545,0.0150729017332196
"118",0.717473572818562,0.523983323713765,0.725925848353654
"119",0.0873938796576113,0.314522254746407,0.923518620431423
