"","V1","V2"
"1",0.963825722457841,0.0538013689219952
"2",0.62308853585273,0.191399466944858
"3",0.370448242174461,0.782443253323436
"4",0.928166701225564,0.132442672969773
"5",0.877902201609686,0.548423989443108
"6",0.612247590674087,0.582290137652308
"7",0.524530135560781,0.610547236166894
"8",0.881645602406934,0.499593169661239
"9",0.763904274906963,0.839520116336644
"10",0.695774151943624,0.79986429726705
"11",0.85018121288158,0.64661147701554
"12",0.342972281621769,0.350404887460172
"13",0.182234801352024,0.265351230045781
"14",0.239706117892638,0.249473457690328
"15",0.00691163609735668,0.230184470536187
"16",0.477962134405971,0.359494613017887
"17",0.0789414085447788,0.774647187907249
"18",0.160040159709752,0.874986033188179
"19",0.130954492138699,0.972627829061821
"20",0.341752410400659,0.741741424193606
"21",0.189817916601896,0.257853693095967
"22",0.866668027825654,0.762665114831179
"23",0.340109865413979,0.810243264306337
"24",0.269470298429951,0.756276284111664
"25",0.270524367457256,0.579640458337963
"26",0.902182465419173,0.180731385713443
"27",0.287691931705922,0.892147357109934
"28",0.321104463655502,0.49609195953235
"29",0.603786237537861,0.317689080489799
"30",0.806194271659479,0.895367269869894
"31",0.582981866784394,0.979739818023518
"32",0.12053955020383,0.751236979616806
"33",0.972006941679865,0.612657195655629
"34",0.703370032366365,0.647250054171309
"35",0.959152740426362,0.0363577136304229
"36",0.988089586608112,0.888072079978883
"37",0.404996836557984,0.100064269267023
"38",0.563988201553002,0.9392027517315
"39",0.958063396159559,0.434864252340049
"40",0.416763917077333,0.355790304252878
"41",0.347346517723054,0.012499300763011
"42",0.577024294994771,0.00486172852106392
"43",0.311699642101303,0.784706480102614
"44",0.812662765616551,0.164608368882909
"45",0.320753404637799,0.653179291868582
"46",0.931402156595141,0.0247809530701488
"47",0.307084410917014,0.0569103904999793
"48",0.0536903801839799,0.767581464489922
"49",0.834319864399731,0.253257806180045
"50",0.218003858812153,0.700189246796072
"51",0.9519276721403,0.983493322506547
"52",0.419577107764781,0.0255197151564062
"53",0.72063942370005,0.00277151097543538
"54",0.770162946078926,0.112210337072611
"55",0.346039155963808,0.40476947161369
"56",0.17029041564092,0.0317873992025852
"57",0.115066521102563,0.724350881762803
"58",0.579426060197875,0.519239883404225
"59",0.371891253162175,0.488475325750187
"60",0.394285659538582,0.44316858635284
"61",0.435407740762457,0.167691411683336
"62",0.00194132840260863,0.408937194617465
"63",0.775531810242683,0.895607383688912
"64",0.887977686710656,0.5830655596219
"65",0.00490650534629822,0.526277906959876
"66",0.995427121175453,0.595162232173607
